-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.204394266096642241e-06,2.522700413010170450e-07,3.345801234245300293e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.414878056493762415e-06,2.501291760381718632e-07,3.345801234245300293e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.385022983413364273e-06,2.238596010784021928e-07,3.345801234245300293e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.391148771290318109e-06,2.310611932898609666e-07,3.345801532268524170e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.432996214134618640e-06,3.251294629080803134e-07,3.345800638198852539e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.212001734529621899e-06,2.637559930462884950e-07,3.345800936222076416e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.199405687657417729e-06,2.687019104996579699e-07,3.345800936222076416e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.199298253595770802e-06,2.620652708174020518e-07,3.345801234245300293e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207687139511108e-01,1.049999952316284180e+00,-1.423495859853574075e-06,2.677040811249753460e-07,3.345801532268524170e-01,9.423671960830688477e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.392044055137375835e-06,2.140166657227382530e-07,3.345801234245300293e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.382430241392285097e-06,2.340828757496637991e-07,3.345801532268524170e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.559520114824408665e-06,2.742294782365206629e-07,3.345801532268524170e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.542725954095658381e-06,2.798473133225343190e-07,3.345801532268524170e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.200273914037097711e-06,2.678839337022509426e-07,3.345800936222076416e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.205148919325438328e-06,2.741477089784893906e-07,3.345801234245300293e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.200458427774719894e-06,2.522621969092142535e-07,3.345801234245300293e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.428669179404096212e-06,2.952086788354790770e-07,3.345800340175628662e-01,9.423673152923583984e-01
-1.217137575149536133e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.146126010098669212e-06,2.693494423056108644e-07,3.345800340175628662e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.200916244670224842e-06,2.658576079284102889e-07,3.345800638198852539e-01,9.423673152923583984e-01
-1.217137649655342102e-01,1.468207389116287231e-01,1.049999952316284180e+00,-1.264802563127886970e-06,3.189404651493532583e-07,3.345800340175628662e-01,9.423672556877136230e-01
-1.217137649655342102e-01,1.468207538127899170e-01,1.049999952316284180e+00,-1.365324465041339863e-06,2.366008118315221509e-07,3.345800936222076416e-01,9.423673152923583984e-01
