1.911109685897827148e-01,2.074375450611114502e-01,1.060001373291015625e+00,-3.069399826927110553e-05,1.556663301016669720e-05,-8.572755753993988037e-02,9.963185787200927734e-01
1.911092847585678101e-01,2.074352949857711792e-01,1.059999942779541016e+00,-4.008191751836420735e-07,4.422165318374027265e-07,-8.572731912136077881e-02,9.963185787200927734e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-2.801812968300509965e-07,2.579917861567082582e-07,-8.572729676961898804e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-2.218717582991303061e-07,2.469157607265515253e-07,-8.572729676961898804e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-3.191184418938064482e-07,3.460305038061051164e-07,-8.572727441787719727e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-2.762059523320203880e-07,2.479857528214779450e-07,-8.572730422019958496e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352949857711792e-01,1.059999942779541016e+00,-2.254200381912596640e-07,2.722879344219109043e-07,-8.572724461555480957e-02,9.963185787200927734e-01
1.911092847585678101e-01,2.074352949857711792e-01,1.059999942779541016e+00,-3.394855809801811120e-07,3.046294239084090805e-07,-8.572734147310256958e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-2.731604809014243074e-07,2.762528197308711242e-07,-8.572731912136077881e-02,9.963186383247375488e-01
1.911092698574066162e-01,2.074352800846099854e-01,1.059999942779541016e+00,-2.211122449580216198e-07,2.404977124115248444e-07,-8.572726696729660034e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-2.986113543101964751e-07,2.861746963844780112e-07,-8.572725951671600342e-02,9.963186383247375488e-01
1.911092996597290039e-01,2.074352949857711792e-01,1.059999942779541016e+00,-2.853355738352547633e-07,2.916092682880844222e-07,-8.572724461555480957e-02,9.963185787200927734e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-3.721568191394908354e-07,3.134639996460464317e-07,-8.572724461555480957e-02,9.963186383247375488e-01
1.911092698574066162e-01,2.074352651834487915e-01,1.059999942779541016e+00,-2.504944802694808459e-07,3.811271653830772266e-07,-8.572729676961898804e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352949857711792e-01,1.059999942779541016e+00,-3.801003174430661602e-07,3.554668239758029813e-07,-8.572722971439361572e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-3.340327054957015207e-07,3.877148060382751282e-07,-8.572732657194137573e-02,9.963185787200927734e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-3.244557262860325864e-07,3.430623962685785955e-07,-8.572728186845779419e-02,9.963186383247375488e-01
1.911092847585678101e-01,2.074352949857711792e-01,1.059999942779541016e+00,-2.871738615795038640e-07,3.093964835443330230e-07,-8.572725206613540649e-02,9.963185787200927734e-01
1.911092996597290039e-01,2.074352949857711792e-01,1.059999942779541016e+00,-2.477907514730759431e-07,2.580173088517767610e-07,-8.572733402252197266e-02,9.963185787200927734e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-4.728677254206559155e-07,4.731705018912180094e-07,-8.572728186845779419e-02,9.963185787200927734e-01
1.911092847585678101e-01,2.074352800846099854e-01,1.059999942779541016e+00,-2.415307847059011692e-07,4.107918414320010925e-07,-8.572733402252197266e-02,9.963185787200927734e-01
