1.761818826198577881e-01,2.263626456260681152e-01,1.317166090011596680e-01,-2.654436588287353516e+00,2.011266201734542847e-01,2.972976922988891602e+00,6.675298213958740234e-01,2.728834189474582672e-02,2.726138010621070862e-02,-5.835968852043151855e-01,-2.594250142574310303e-01,7.643661499023437500e-01,-7.821316272020339966e-02,5.742980241775512695e-01,-3.795832395553588867e-01,-7.721211016178131104e-02,-4.319319427013397217e-01,-4.316757917404174805e-01
1.743746548891067505e-01,2.255440205335617065e-01,1.342010647058486938e-01,-2.656729221343994141e+00,2.074776887893676758e-01,2.973265171051025391e+00,6.574954390525817871e-01,2.071032114326953888e-02,2.069529332220554352e-02,-5.395866557955741882e-02,-2.502273023128509521e-02,7.898122072219848633e-02,-1.532744616270065308e-01,3.779496848583221436e-01,6.886753439903259277e-02,-7.055761814117431641e-01,-3.663017153739929199e-01,-3.661588728427886963e-01
1.727169305086135864e-01,2.246801108121871948e-01,1.365488320589065552e-01,-2.659584522247314453e+00,2.146483063697814941e-01,2.974028110504150391e+00,6.455585360527038574e-01,1.512309443205595016e-02,1.511431857943534851e-02,-1.158026233315467834e-01,-6.079809740185737610e-02,1.634266078472137451e-01,-1.880281120538711548e-01,4.723382890224456787e-01,4.442825168371200562e-02,-7.738541364669799805e-01,-3.105547130107879639e-01,-3.104715645313262939e-01
1.719219684600830078e-01,2.238065451383590698e-01,1.378594785928726196e-01,-2.663435459136962891e+00,2.224275767803192139e-01,2.975883960723876953e+00,6.314035654067993164e-01,1.037439238280057907e-02,1.037359144538640976e-02,-3.381783142685890198e-02,-5.547621101140975952e-02,6.325121223926544189e-02,-2.667366862297058105e-01,5.115622878074645996e-01,1.401703655719757080e-01,-9.571518898010253906e-01,-2.631707191467285156e-01,-2.631651461124420166e-01
1.729791909456253052e-01,2.233350723981857300e-01,1.370950639247894287e-01,-2.669186115264892578e+00,2.299642860889434814e-01,2.980308055877685547e+00,6.141524314880371094e-01,6.339405663311481476e-03,6.345774978399276733e-03,1.143150702118873596e-01,-2.030024491250514984e-02,-9.958821535110473633e-02,-4.260581433773040771e-01,4.864671528339385986e-01,3.540873825550079346e-01,-1.209919691085815430e+00,-2.229006737470626831e-01,-2.229651510715484619e-01
1.780768483877182007e-01,2.238737791776657104e-01,1.319894939661026001e-01,-2.679659366607666016e+00,2.369070202112197876e-01,2.990875005722045898e+00,5.911529660224914551e-01,3.017452778294682503e-03,3.033709013834595680e-03,4.765999913215637207e-01,7.287884503602981567e-02,-4.874127805233001709e-01,-8.501421809196472168e-01,4.264304041862487793e-01,9.043481349945068359e-01,-1.686647772789001465e+00,-1.505656838417053223e-01,-1.513797491788864136e-01
1.904820203781127930e-01,2.269907444715499878e-01,1.190981790423393250e-01,-2.697729587554931641e+00,2.404587119817733765e-01,3.012462139129638672e+00,5.633435249328613281e-01,1.300427014939486980e-03,1.323018688708543777e-03,9.538643360137939453e-01,2.791951894760131836e-01,-9.980960488319396973e-01,-1.264051318168640137e+00,4.286140203475952148e-02,1.593452095985412598e+00,-1.649453759193420410e+00,-6.482764333486557007e-02,-6.596840918064117432e-02
2.098138481378555298e-01,2.341654747724533081e-01,9.886009991168975830e-02,-2.720930576324462891e+00,2.364715337753295898e-01,3.044225215911865234e+00,5.405316352844238281e-01,5.618118448182940483e-04,5.768563132733106613e-04,1.319435119628906250e+00,5.519790053367614746e-01,-1.382628798484802246e+00,-1.489364504814147949e+00,-4.596249759197235107e-01,2.143768787384033203e+00,-1.147976994514465332e+00,-2.795433253049850464e-02,-2.871450595557689667e-02
2.337613701820373535e-01,2.461740225553512573e-01,7.390936464071273804e-02,-2.746668338775634766e+00,2.248290926218032837e-01,3.084023952484130859e+00,5.272613167762756348e-01,4.862914502155035734e-04,4.926660913042724133e-04,1.525429964065551758e+00,8.550047874450683594e-01,-1.583891510963439941e+00,-1.584649801254272461e+00,-8.829060792922973633e-01,2.573816299438476562e+00,-5.226576328277587891e-01,2.153624700440559536e-05,-1.741469168337062001e-05
2.597943842411041260e-01,2.631632387638092041e-01,4.706628620624542236e-02,-2.772925138473510742e+00,2.069053798913955688e-01,3.127565860748291016e+00,5.244867801666259766e-01,4.920195788145065308e-04,4.865440132562071085e-04,1.589308381080627441e+00,1.147896528244018555e+00,-1.631356239318847656e+00,-1.563686132431030273e+00,-1.228519678115844727e+00,2.610003471374511719e+00,1.120334491133689880e-01,-3.116453008260577917e-04,3.217511111870408058e-04
