-2.579430583864450455e-04,-2.892037155106663704e-04,-2.117838448612019420e-04,1.056741806678473949e-03,2.283833222463726997e-03,-7.620299584232270718e-04
8.268700184999033809e-05,3.482486499706283212e-05,-6.664194370387122035e-05,-1.878309762105345726e-03,3.059984184801578522e-03,2.493411011528223753e-05
8.244674972957000136e-05,2.749748273345176131e-05,-6.497391586890444160e-05,-1.703643822111189365e-03,3.090957412496209145e-03,2.333607517357449979e-05
6.970427057240158319e-05,-1.741556661727372557e-05,-7.392650149995461106e-05,-6.351165357045829296e-04,2.991717308759689331e-03,6.063160071789752692e-06
6.954985292395576835e-05,-1.677170985203702003e-05,-7.403907511616125703e-05,-6.481249001808464527e-04,2.980902092531323433e-03,6.434066108340630308e-06
7.028345135040581226e-05,-1.792751208995468915e-05,-7.360774179687723517e-05,-6.183724035508930683e-04,3.002565121278166771e-03,6.979154477448901162e-06
7.342950266320258379e-05,-1.646636883378960192e-05,-7.639443356310948730e-05,-6.709561566822230816e-04,3.082677023485302925e-03,1.172087468148674816e-05
7.916348840808495879e-05,3.014420690305996686e-05,-6.425477477023378015e-05,-1.748859765939414501e-03,2.980277175083756447e-03,2.077112549159210175e-05
8.137217082548886538e-05,3.386143725947476923e-05,-6.409418710973113775e-05,-1.818054239265620708e-03,2.995620248839259148e-03,2.426166975055821240e-05
7.103974348865449429e-05,-1.674703707976732403e-05,-7.388896483462303877e-05,-6.405249587260186672e-04,3.006643150001764297e-03,8.695252290635835379e-06
8.052398334257304668e-05,2.651936665643006563e-05,-6.562911585206165910e-05,-1.699355780147016048e-03,3.070542821660637856e-03,2.014419624174479395e-05
7.893888687249273062e-05,2.879558815038762987e-05,-6.390870112227275968e-05,-1.722561777569353580e-03,2.994223264977335930e-03,1.852243258326780051e-05
7.091628503985702991e-05,-1.667150354478508234e-05,-7.374091364908963442e-05,-6.397088873200118542e-04,2.999980002641677856e-03,8.802797310636378825e-06
7.047672261251136661e-05,-1.620354487386066467e-05,-7.418407767545431852e-05,-6.577299209311604500e-04,2.996067283675074577e-03,7.730209290457423776e-06
7.864163490012288094e-05,2.928269714175257832e-05,-6.398129335138946772e-05,-1.731422031298279762e-03,2.979119075462222099e-03,1.901268660731147975e-05
7.459749031113460660e-05,-1.804511884984094650e-05,-7.547141285613179207e-05,-6.235105684027075768e-04,3.107360797002911568e-03,1.330933628196362406e-05
6.976723670959472656e-05,-1.632454586797393858e-05,-7.439038745360448956e-05,-6.610179552808403969e-04,2.986387116834521294e-03,6.639010734943440184e-06
8.176187111530452967e-05,3.108699820586480200e-05,-6.593768921447917819e-05,-1.792925060726702213e-03,3.060359740629792213e-03,2.311186653969343752e-05
7.468797412002459168e-05,-1.684637209109496325e-05,-7.584186823805794120e-05,-6.506636273115873337e-04,3.101679962128400803e-03,1.376242016704054549e-05
8.138410339597612619e-05,3.383821240277029574e-05,-6.413641676772385836e-05,-1.818140619434416294e-03,2.996511757373809814e-03,2.429171581752598286e-05
7.778884173603728414e-05,2.867071452783420682e-05,-6.438343552872538567e-05,-1.731932978145778179e-03,2.982091158628463745e-03,1.633399006095714867e-05
