-4.900710191577672958e-03,-6.398457335308194160e-04,-5.307347048074007034e-03,6.042216904461383820e-03,-8.387377858161926270e-02,-6.538432091474533081e-03
4.954963515046983957e-05,4.215933950035832822e-05,-7.170928438426926732e-05,-1.813596463762223721e-03,2.054684329777956009e-03,1.165626599686220288e-05
5.139678978594020009e-05,4.498167254496365786e-05,-7.521490624640136957e-05,-1.938510569743812084e-03,2.138712443411350250e-03,1.554334812681190670e-05
5.493360367836430669e-05,5.055567817180417478e-05,-7.507007103413343430e-05,-2.014277735725045204e-03,2.184451557695865631e-03,7.265323347382945940e-06
4.982064274372532964e-05,4.377929508336819708e-05,-7.187916344264522195e-05,-1.835675444453954697e-03,2.050576731562614441e-03,8.422775863436982036e-06
5.175472688279114664e-05,4.447089668246917427e-05,-7.514402386732399464e-05,-1.926985452882945538e-03,2.147638471797108650e-03,1.651788079470861703e-05
5.677146691596135497e-05,4.879390689893625677e-05,-7.449174881912767887e-05,-1.966308802366256714e-03,2.230838639661669731e-03,9.058705472853034735e-06
4.982110112905502319e-05,4.275885657989419997e-05,-7.544201071141287684e-05,-1.911961357109248638e-03,2.117088763043284416e-03,1.942383823916316032e-05
5.179737490834668279e-05,4.454525696928612888e-05,-7.477359758922830224e-05,-1.921344432048499584e-03,2.144650788977742195e-03,1.557021096232347190e-05
5.542819417314603925e-05,5.237464210949838161e-05,-7.446639210684224963e-05,-2.031699754297733307e-03,2.178023569285869598e-03,3.382997192602488212e-06
5.205562047194689512e-05,4.574289778247475624e-05,-7.486347749363631010e-05,-1.941828872077167034e-03,2.142463810741901398e-03,1.429576968803303316e-05
4.927721602143719792e-05,4.680343772633932531e-05,-7.571501191705465317e-05,-1.987180206924676895e-03,2.083375584334135056e-03,1.369681740470696241e-05
5.169130963622592390e-05,4.686306783696636558e-05,-7.490559073630720377e-05,-1.962979789823293686e-03,2.128008287400007248e-03,1.258767497347434983e-05
8.073293429333716631e-05,1.091557860490866005e-04,-5.590578803094103932e-05,-3.064614022150635719e-03,2.539072651416063309e-03,-6.057458085706457496e-05
4.594255369738675654e-05,4.167785300523974001e-05,-7.568518776679411530e-05,-1.914778491482138634e-03,2.036317950114607811e-03,2.121459874615538865e-05
4.959820944350212812e-05,4.235607775626704097e-05,-7.194468344096094370e-05,-1.814576331526041031e-03,2.056206343695521355e-03,1.056111977959517390e-05
4.500769136939197779e-05,4.206100129522383213e-05,-7.295335672097280622e-05,-1.842430327087640762e-03,1.959207700565457344e-03,1.210841401189099997e-05
5.059217437519691885e-05,4.213415013509802520e-05,-7.189763709902763367e-05,-1.812529982998967171e-03,2.083627274259924889e-03,1.174450335383880883e-05
4.798801819561049342e-05,4.213978536427021027e-05,-7.519852806581184268e-05,-1.904937322251498699e-03,2.075403463095426559e-03,1.976023850147612393e-05
7.273472874658182263e-05,9.695962944533675909e-05,-5.481879634317010641e-05,-2.823037793859839439e-03,2.377923345193266869e-03,-4.922966763842850924e-05
8.211370004573836923e-05,1.076781118172220886e-04,-5.524481821339577436e-05,-3.028775099664926529e-03,2.576856873929500580e-03,-5.874488488188944757e-05
